AssessmentSW,Date,caseload
Harper Gordon,5/29/2019,19
Harper Gordon,5/30/2019,19
Harper Gordon,5/31/2019,19
Harper Gordon,6/1/2019,20
Harper Gordon,6/2/2019,20
Harper Gordon,6/3/2019,19
Harper Gordon,6/4/2019,20
Harper Gordon,6/5/2019,20
Harper Gordon,6/6/2019,22
Harper Gordon,6/7/2019,22
Harper Gordon,6/8/2019,22
Harper Gordon,6/9/2019,22
Harper Gordon,6/10/2019,22
Harper Gordon,6/11/2019,22
Harper Gordon,6/12/2019,22
Harper Gordon,6/13/2019,21
Harper Gordon,6/14/2019,20
Harper Gordon,6/15/2019,20
Harper Gordon,6/16/2019,20
Harper Gordon,6/17/2019,20
Harper Gordon,6/18/2019,20
Harper Gordon,6/19/2019,20
Harper Gordon,6/20/2019,19
Harper Gordon,6/21/2019,19
Harper Gordon,6/22/2019,19
Harper Gordon,6/23/2019,19
Harper Gordon,6/24/2019,19
Harper Gordon,6/25/2019,19
Harper Gordon,6/26/2019,19
Harper Gordon,6/27/2019,19
Harper Gordon,6/28/2019,20
Harper Gordon,6/29/2019,20
Harper Gordon,6/30/2019,20
Harper Gordon,7/1/2019,20
Harper Gordon,7/2/2019,18
Harper Gordon,7/3/2019,18
Harper Gordon,7/4/2019,19
Harper Gordon,7/5/2019,19
Harper Gordon,7/6/2019,19
Harper Gordon,7/7/2019,19
Harper Gordon,7/8/2019,19
Harper Gordon,7/9/2019,19
Harper Gordon,7/10/2019,19
Harper Gordon,7/11/2019,19
Harper Gordon,7/12/2019,19
Harper Gordon,7/13/2019,19
Harper Gordon,7/14/2019,19
Harper Gordon,7/15/2019,19
Harper Gordon,7/16/2019,19
Harper Gordon,7/17/2019,19
Harper Gordon,7/18/2019,19
Harper Gordon,7/19/2019,19
Harper Gordon,7/20/2019,19
Harper Gordon,7/21/2019,19
Harper Gordon,7/22/2019,19
Harper Gordon,7/23/2019,18
Harper Gordon,7/24/2019,18
Harper Gordon,7/25/2019,19
Harper Gordon,7/26/2019,19
Harper Gordon,7/27/2019,19
Harper Gordon,7/28/2019,19
Harper Gordon,7/29/2019,19
Harper Gordon,7/30/2019,19
Harper Gordon,7/31/2019,15
Harper Gordon,8/1/2019,15
Harper Gordon,8/2/2019,15
Harper Gordon,8/3/2019,15
Harper Gordon,8/4/2019,15
Harper Gordon,8/5/2019,16
Harper Gordon,8/6/2019,16
Harper Gordon,8/7/2019,16
Harper Gordon,8/8/2019,16
Harper Gordon,8/9/2019,16
Harper Gordon,8/10/2019,16
Harper Gordon,8/11/2019,16
Harper Gordon,8/12/2019,17
Harper Gordon,8/13/2019,17
Harper Gordon,8/14/2019,17
Harper Gordon,8/15/2019,17
Harper Gordon,8/16/2019,17
Harper Gordon,8/17/2019,17
Harper Gordon,8/18/2019,17
Harper Gordon,8/19/2019,18
Harper Gordon,8/20/2019,17
Harper Gordon,8/21/2019,17
Harper Gordon,8/22/2019,17
Harper Gordon,8/23/2019,17
Harper Gordon,8/24/2019,17
Harper Gordon,8/25/2019,17
Harper Gordon,8/26/2019,17
Harper Gordon,8/27/2019,17
Harper Gordon,8/28/2019,18
Harper Gordon,8/29/2019,18
Harper Gordon,8/30/2019,18
Harper Gordon,8/31/2019,18
Harper Gordon,9/1/2019,18
Harper Gordon,9/2/2019,18
Harper Gordon,9/3/2019,18
Harper Gordon,9/4/2019,18
Harper Gordon,9/5/2019,18
Harper Gordon,9/6/2019,18
Harper Gordon,9/7/2019,18
Harper Gordon,9/8/2019,18
Harper Gordon,9/9/2019,18
Harper Gordon,9/10/2019,18
Harper Gordon,9/11/2019,17
Harper Gordon,9/12/2019,17
Harper Gordon,9/13/2019,17
Harper Gordon,9/14/2019,17
Harper Gordon,9/15/2019,17
Harper Gordon,9/16/2019,17
Harper Gordon,9/17/2019,17
Harper Gordon,9/18/2019,17
Harper Gordon,9/19/2019,17
Harper Gordon,9/20/2019,17
Harper Gordon,9/21/2019,17
Harper Gordon,9/22/2019,17
Harper Gordon,9/23/2019,16
Harper Gordon,9/24/2019,16
Harper Gordon,9/25/2019,16
Harper Gordon,9/26/2019,16
Harper Gordon,9/27/2019,16
Harper Gordon,9/28/2019,16
Harper Gordon,9/29/2019,16
Harper Gordon,9/30/2019,16
Harper Gordon,10/1/2019,16
Harper Gordon,10/2/2019,16
Harper Gordon,10/3/2019,12
Harper Gordon,10/4/2019,12
Harper Gordon,10/5/2019,12
Harper Gordon,10/6/2019,12
Harper Gordon,10/7/2019,12
Harper Gordon,10/8/2019,13
Harper Gordon,10/9/2019,13
Harper Gordon,10/10/2019,13
Harper Gordon,10/11/2019,13
Harper Gordon,10/12/2019,13
Harper Gordon,10/13/2019,13
Harper Gordon,10/14/2019,13
Harper Gordon,10/15/2019,13
Harper Gordon,10/16/2019,13
Harper Gordon,10/17/2019,13
Harper Gordon,10/18/2019,13
Harper Gordon,10/19/2019,13
Harper Gordon,10/20/2019,13
Harper Gordon,10/21/2019,13
Harper Gordon,10/22/2019,11
Harper Gordon,10/23/2019,11
Harper Gordon,10/24/2019,11
Harper Gordon,10/25/2019,11
Harper Gordon,10/26/2019,11
Harper Gordon,10/27/2019,11
Harper Gordon,10/28/2019,11
Harper Gordon,10/29/2019,11
Harper Gordon,10/30/2019,12
Harper Gordon,10/31/2019,12
Harper Gordon,11/1/2019,12
Harper Gordon,11/2/2019,12
Harper Gordon,11/3/2019,12
Harper Gordon,11/4/2019,12
Harper Gordon,11/5/2019,12
Harper Gordon,11/6/2019,13
Harper Gordon,11/7/2019,13
Harper Gordon,11/8/2019,13
Harper Gordon,11/9/2019,13
Harper Gordon,11/10/2019,13
Harper Gordon,11/11/2019,13
Harper Gordon,11/12/2019,13
Harper Gordon,11/13/2019,13
Harper Gordon,11/14/2019,13
Harper Gordon,11/15/2019,13
Harper Gordon,11/16/2019,13
Harper Gordon,11/17/2019,13
Harper Gordon,11/18/2019,14
Harper Gordon,11/19/2019,14
Harper Gordon,11/20/2019,15
Harper Gordon,11/21/2019,15
Harper Gordon,11/22/2019,15
Harper Gordon,11/23/2019,15
Harper Gordon,11/24/2019,15
Harper Gordon,11/25/2019,15
Harper Gordon,11/26/2019,15
Harper Gordon,11/27/2019,15
Harper Gordon,11/28/2019,15
Harper Gordon,11/29/2019,15
Harper Gordon,11/30/2019,15
Harper Gordon,12/1/2019,15
Harper Gordon,12/2/2019,15
Harper Gordon,12/3/2019,15
Harper Gordon,12/4/2019,15
Harper Gordon,12/5/2019,16
Harper Gordon,12/6/2019,17
Harper Gordon,12/7/2019,17
Harper Gordon,12/8/2019,17
Harper Gordon,12/9/2019,16
Harper Gordon,12/10/2019,17
Harper Gordon,12/11/2019,18
Harper Gordon,12/12/2019,18
Harper Gordon,12/13/2019,19
Harper Gordon,12/14/2019,19
Harper Gordon,12/15/2019,19
Harper Gordon,12/16/2019,19
Harper Gordon,12/17/2019,19
Harper Gordon,12/18/2019,19
Harper Gordon,12/19/2019,14
Harper Gordon,12/20/2019,14
Harper Gordon,12/21/2019,14
Harper Gordon,12/22/2019,14
Harper Gordon,12/23/2019,15
Harper Gordon,12/24/2019,15
Harper Gordon,12/25/2019,15
Harper Gordon,12/26/2019,15
Harper Gordon,12/27/2019,15
Harper Gordon,12/28/2019,15
Harper Gordon,12/29/2019,15
Harper Gordon,12/30/2019,15
Harper Gordon,12/31/2019,15
Harper Gordon,1/1/2020,15
Harper Gordon,1/2/2020,15
Harper Gordon,1/3/2020,9
Harper Gordon,1/4/2020,9
Harper Gordon,1/5/2020,9
Harper Gordon,1/6/2020,9
Harper Gordon,1/7/2020,8
Harper Gordon,1/8/2020,8
Harper Gordon,1/9/2020,7
Harper Gordon,1/10/2020,7
Harper Gordon,1/11/2020,7
Harper Gordon,1/12/2020,7
Harper Gordon,1/13/2020,7
Harper Gordon,1/14/2020,4
Harper Gordon,1/15/2020,4
Harper Gordon,1/16/2020,4
Harper Gordon,1/17/2020,4
Harper Gordon,1/18/2020,4
Harper Gordon,1/19/2020,4
Harper Gordon,1/20/2020,4
Harper Gordon,1/21/2020,4
Harper Gordon,1/22/2020,2
Harper Gordon,1/23/2020,3
Harper Gordon,1/24/2020,3
Harper Gordon,1/25/2020,3
Harper Gordon,1/26/2020,3
Harper Gordon,1/27/2020,4
Harper Gordon,1/28/2020,4
Harper Gordon,1/29/2020,4
Harper Gordon,1/30/2020,5
Harper Gordon,1/31/2020,6
Harper Gordon,2/1/2020,6
Harper Gordon,2/2/2020,6
Harper Gordon,2/3/2020,6
Harper Gordon,2/4/2020,6
Harper Gordon,2/5/2020,6
Harper Gordon,2/6/2020,6
Hugh Lawrence,8/7/2017,1
Hugh Lawrence,8/8/2017,2
Hugh Lawrence,8/9/2017,2
Hugh Lawrence,8/10/2017,2
Hugh Lawrence,8/11/2017,2
Hugh Lawrence,8/12/2017,2
Hugh Lawrence,8/13/2017,2
Hugh Lawrence,8/14/2017,3
Hugh Lawrence,8/15/2017,3
Hugh Lawrence,8/16/2017,3
Hugh Lawrence,8/17/2017,3
Hugh Lawrence,8/18/2017,3
Hugh Lawrence,8/19/2017,3
Hugh Lawrence,8/20/2017,3
Hugh Lawrence,8/21/2017,4
Hugh Lawrence,8/22/2017,5
Hugh Lawrence,8/23/2017,5
Hugh Lawrence,8/24/2017,6
Hugh Lawrence,8/25/2017,6
Hugh Lawrence,8/26/2017,6
Hugh Lawrence,8/27/2017,6
Hugh Lawrence,8/28/2017,6
Hugh Lawrence,8/29/2017,6
Hugh Lawrence,8/30/2017,6
Hugh Lawrence,8/31/2017,6
Hugh Lawrence,9/1/2017,6
Hugh Lawrence,9/2/2017,6
Hugh Lawrence,9/3/2017,6
Hugh Lawrence,9/4/2017,6
Hugh Lawrence,9/5/2017,7
Hugh Lawrence,9/6/2017,7
Hugh Lawrence,9/7/2017,8
Hugh Lawrence,9/8/2017,8
Hugh Lawrence,9/9/2017,8
Hugh Lawrence,9/10/2017,8
Hugh Lawrence,9/11/2017,9
Hugh Lawrence,9/12/2017,9
Hugh Lawrence,9/13/2017,9
Hugh Lawrence,9/14/2017,9
Hugh Lawrence,9/15/2017,10
Hugh Lawrence,9/16/2017,10
Hugh Lawrence,9/17/2017,10
Hugh Lawrence,9/18/2017,10
Hugh Lawrence,9/19/2017,11
Hugh Lawrence,9/20/2017,11
Hugh Lawrence,9/21/2017,12
Hugh Lawrence,9/22/2017,12
Hugh Lawrence,9/23/2017,12
Hugh Lawrence,9/24/2017,12
Hugh Lawrence,9/25/2017,13
Hugh Lawrence,9/26/2017,13
Hugh Lawrence,9/27/2017,12
Hugh Lawrence,9/28/2017,12
Hugh Lawrence,9/29/2017,12
Hugh Lawrence,9/30/2017,12
Hugh Lawrence,10/1/2017,12
Hugh Lawrence,10/2/2017,12
Hugh Lawrence,10/3/2017,12
Hugh Lawrence,10/4/2017,12
Hugh Lawrence,10/5/2017,12
Hugh Lawrence,10/6/2017,12
Hugh Lawrence,10/7/2017,12
Hugh Lawrence,10/8/2017,12
Hugh Lawrence,10/9/2017,12
Hugh Lawrence,10/10/2017,12
Hugh Lawrence,10/11/2017,12
Hugh Lawrence,10/12/2017,12
Hugh Lawrence,10/13/2017,12
Hugh Lawrence,10/14/2017,12
Hugh Lawrence,10/15/2017,13
Hugh Lawrence,10/16/2017,13
Hugh Lawrence,10/17/2017,14
Hugh Lawrence,10/18/2017,11
Hugh Lawrence,10/19/2017,11
Hugh Lawrence,10/20/2017,11
Hugh Lawrence,10/21/2017,11
Hugh Lawrence,10/22/2017,11
Hugh Lawrence,10/23/2017,11
Hugh Lawrence,10/24/2017,11
Hugh Lawrence,10/25/2017,11
Hugh Lawrence,10/26/2017,12
Hugh Lawrence,10/27/2017,12
Hugh Lawrence,10/28/2017,12
Hugh Lawrence,10/29/2017,12
Hugh Lawrence,10/30/2017,12
Hugh Lawrence,10/31/2017,12
Hugh Lawrence,11/1/2017,11
Hugh Lawrence,11/2/2017,12
Hugh Lawrence,11/3/2017,12
Hugh Lawrence,11/4/2017,12
Hugh Lawrence,11/5/2017,12
Hugh Lawrence,11/6/2017,11
Hugh Lawrence,11/7/2017,11
Hugh Lawrence,11/8/2017,11
Hugh Lawrence,11/9/2017,12
Hugh Lawrence,11/10/2017,12
Hugh Lawrence,11/11/2017,12
Hugh Lawrence,11/12/2017,11
Hugh Lawrence,11/13/2017,10
Hugh Lawrence,11/14/2017,10
Hugh Lawrence,11/15/2017,11
Hugh Lawrence,11/16/2017,11
Hugh Lawrence,11/17/2017,11
Hugh Lawrence,11/18/2017,11
Hugh Lawrence,11/19/2017,12
Hugh Lawrence,11/20/2017,11
Hugh Lawrence,11/21/2017,11
Hugh Lawrence,11/22/2017,12
Hugh Lawrence,11/23/2017,12
Hugh Lawrence,11/24/2017,12
Hugh Lawrence,11/25/2017,12
Hugh Lawrence,11/26/2017,12
Hugh Lawrence,11/27/2017,12
Hugh Lawrence,11/28/2017,13
Hugh Lawrence,11/29/2017,12
Hugh Lawrence,11/30/2017,12
Hugh Lawrence,12/1/2017,12
Hugh Lawrence,12/2/2017,12
Hugh Lawrence,12/3/2017,12
Hugh Lawrence,12/4/2017,12
Hugh Lawrence,12/5/2017,12
Hugh Lawrence,12/6/2017,12
Hugh Lawrence,12/7/2017,11
Hugh Lawrence,12/8/2017,12
Hugh Lawrence,12/9/2017,12
Hugh Lawrence,12/10/2017,12
Hugh Lawrence,12/11/2017,12
Hugh Lawrence,12/12/2017,12
Hugh Lawrence,12/13/2017,12
Hugh Lawrence,12/14/2017,12
Hugh Lawrence,12/15/2017,12
Hugh Lawrence,12/16/2017,12
Hugh Lawrence,12/17/2017,12
Hugh Lawrence,12/18/2017,12
Hugh Lawrence,12/19/2017,12
Hugh Lawrence,12/20/2017,12
Hugh Lawrence,12/21/2017,12
Hugh Lawrence,12/22/2017,12
Hugh Lawrence,12/23/2017,12
Hugh Lawrence,12/24/2017,12
Hugh Lawrence,12/25/2017,12
Hugh Lawrence,12/26/2017,12
Hugh Lawrence,12/27/2017,12
Hugh Lawrence,12/28/2017,12
Hugh Lawrence,12/29/2017,12
Hugh Lawrence,12/30/2017,12
Hugh Lawrence,12/31/2017,12
Hugh Lawrence,1/1/2018,12
Hugh Lawrence,1/2/2018,12
Hugh Lawrence,1/3/2018,11
Hugh Lawrence,1/4/2018,11
Hugh Lawrence,1/5/2018,10
Hugh Lawrence,1/6/2018,10
Hugh Lawrence,1/7/2018,10
Hugh Lawrence,1/8/2018,10
Hugh Lawrence,1/9/2018,11
Hugh Lawrence,1/10/2018,10
Hugh Lawrence,1/11/2018,10
Hugh Lawrence,1/12/2018,10
Hugh Lawrence,1/13/2018,10
Hugh Lawrence,1/14/2018,10
Hugh Lawrence,1/15/2018,10
Hugh Lawrence,1/16/2018,10
Hugh Lawrence,1/17/2018,10
Hugh Lawrence,1/18/2018,10
Hugh Lawrence,1/19/2018,11
Hugh Lawrence,1/20/2018,11
Hugh Lawrence,1/21/2018,11
Hugh Lawrence,1/22/2018,11
Hugh Lawrence,1/23/2018,11
Hugh Lawrence,1/24/2018,10
Hugh Lawrence,1/25/2018,11
Hugh Lawrence,1/26/2018,10
Hugh Lawrence,1/27/2018,10
Hugh Lawrence,1/28/2018,10
Hugh Lawrence,1/29/2018,11
Hugh Lawrence,1/30/2018,12
Hugh Lawrence,1/31/2018,11
Hugh Lawrence,2/1/2018,12
Hugh Lawrence,2/2/2018,13
Hugh Lawrence,2/3/2018,13
Hugh Lawrence,2/4/2018,13
Hugh Lawrence,2/5/2018,12
Hugh Lawrence,2/6/2018,13
Hugh Lawrence,2/7/2018,11
Hugh Lawrence,2/8/2018,11
Hugh Lawrence,2/9/2018,11
Hugh Lawrence,2/10/2018,11
Hugh Lawrence,2/11/2018,11
Hugh Lawrence,2/12/2018,11
Hugh Lawrence,2/13/2018,12
Hugh Lawrence,2/14/2018,11
Hugh Lawrence,2/15/2018,12
Hugh Lawrence,2/16/2018,13
Hugh Lawrence,2/17/2018,13
Hugh Lawrence,2/18/2018,13
Hugh Lawrence,2/19/2018,13
Hugh Lawrence,2/20/2018,13
Hugh Lawrence,2/21/2018,13
Hugh Lawrence,2/22/2018,14
Hugh Lawrence,2/23/2018,14
Hugh Lawrence,2/24/2018,14
Hugh Lawrence,2/25/2018,14
Hugh Lawrence,2/26/2018,15
Hugh Lawrence,2/27/2018,15
Hugh Lawrence,2/28/2018,14
Hugh Lawrence,3/1/2018,14
Hugh Lawrence,3/2/2018,14
Hugh Lawrence,3/3/2018,14
Hugh Lawrence,3/4/2018,14
Hugh Lawrence,3/5/2018,14
Hugh Lawrence,3/6/2018,14
Hugh Lawrence,3/7/2018,15
Hugh Lawrence,3/8/2018,14
Hugh Lawrence,3/9/2018,14
Hugh Lawrence,3/10/2018,14
Hugh Lawrence,3/11/2018,14
Hugh Lawrence,3/12/2018,13
Hugh Lawrence,3/13/2018,14
Hugh Lawrence,3/14/2018,14
Hugh Lawrence,3/15/2018,14
Hugh Lawrence,3/16/2018,13
Hugh Lawrence,3/17/2018,13
Hugh Lawrence,3/18/2018,13
Hugh Lawrence,3/19/2018,13
Hugh Lawrence,3/20/2018,12
Hugh Lawrence,3/21/2018,12
Hugh Lawrence,3/22/2018,12
Hugh Lawrence,3/23/2018,12
Hugh Lawrence,3/24/2018,12
Hugh Lawrence,3/25/2018,12
Hugh Lawrence,3/26/2018,11
Hugh Lawrence,3/27/2018,12
Hugh Lawrence,3/28/2018,11
Hugh Lawrence,3/29/2018,12
Hugh Lawrence,3/30/2018,12
Hugh Lawrence,3/31/2018,12
Hugh Lawrence,4/1/2018,12
Hugh Lawrence,4/2/2018,11
Hugh Lawrence,4/3/2018,11
Hugh Lawrence,4/4/2018,11
Hugh Lawrence,4/5/2018,12
Hugh Lawrence,4/6/2018,12
Hugh Lawrence,4/7/2018,12
Hugh Lawrence,4/8/2018,12
Hugh Lawrence,4/9/2018,11
Hugh Lawrence,4/10/2018,12
Hugh Lawrence,4/11/2018,11
Hugh Lawrence,4/12/2018,11
Hugh Lawrence,4/13/2018,12
Hugh Lawrence,4/14/2018,12
Hugh Lawrence,4/15/2018,12
Hugh Lawrence,4/16/2018,12
Hugh Lawrence,4/17/2018,12
Hugh Lawrence,4/18/2018,12
Hugh Lawrence,4/19/2018,12
Hugh Lawrence,4/20/2018,12
Hugh Lawrence,4/21/2018,12
Hugh Lawrence,4/22/2018,12
Hugh Lawrence,4/23/2018,12
Hugh Lawrence,4/24/2018,12
Hugh Lawrence,4/25/2018,12
Hugh Lawrence,4/26/2018,12
Hugh Lawrence,4/27/2018,12
Hugh Lawrence,4/28/2018,12
Hugh Lawrence,4/29/2018,12
Hugh Lawrence,4/30/2018,13
Hugh Lawrence,5/1/2018,13
Hugh Lawrence,5/2/2018,12
Hugh Lawrence,5/3/2018,11
Hugh Lawrence,5/4/2018,11
Hugh Lawrence,5/5/2018,11
Hugh Lawrence,5/6/2018,11
Hugh Lawrence,5/7/2018,10
Hugh Lawrence,5/8/2018,11
Hugh Lawrence,5/9/2018,12
Hugh Lawrence,5/10/2018,11
Hugh Lawrence,5/11/2018,12
Hugh Lawrence,5/12/2018,12
Hugh Lawrence,5/13/2018,12
Hugh Lawrence,5/14/2018,11
Hugh Lawrence,5/15/2018,11
Hugh Lawrence,5/16/2018,10
Hugh Lawrence,5/17/2018,11
Hugh Lawrence,5/18/2018,11
Hugh Lawrence,5/19/2018,11
Hugh Lawrence,5/20/2018,12
Hugh Lawrence,5/21/2018,11
Hugh Lawrence,5/22/2018,11
Hugh Lawrence,5/23/2018,11
Hugh Lawrence,5/24/2018,12
Hugh Lawrence,5/25/2018,12
Hugh Lawrence,5/26/2018,12
Hugh Lawrence,5/27/2018,12
Hugh Lawrence,5/28/2018,12
Hugh Lawrence,5/29/2018,12
Hugh Lawrence,5/30/2018,10
Hugh Lawrence,5/31/2018,12
Hugh Lawrence,6/1/2018,12
Hugh Lawrence,6/2/2018,12
Hugh Lawrence,6/3/2018,12
Hugh Lawrence,6/4/2018,13
Hugh Lawrence,6/5/2018,13
Hugh Lawrence,6/6/2018,14
Hugh Lawrence,6/7/2018,15
Hugh Lawrence,6/8/2018,15
Hugh Lawrence,6/9/2018,15
Hugh Lawrence,6/10/2018,15
Hugh Lawrence,6/11/2018,14
Hugh Lawrence,6/12/2018,16
Hugh Lawrence,6/13/2018,16
Hugh Lawrence,6/14/2018,16
Hugh Lawrence,6/15/2018,16
Hugh Lawrence,6/16/2018,16
Hugh Lawrence,6/17/2018,16
Hugh Lawrence,6/18/2018,16
Hugh Lawrence,6/19/2018,16
Hugh Lawrence,6/20/2018,16
Hugh Lawrence,6/21/2018,16
Hugh Lawrence,6/22/2018,17
Hugh Lawrence,6/23/2018,17
Hugh Lawrence,6/24/2018,17
Hugh Lawrence,6/25/2018,18
Hugh Lawrence,6/26/2018,18
Hugh Lawrence,6/27/2018,18
Hugh Lawrence,6/28/2018,17
Hugh Lawrence,6/29/2018,17
Hugh Lawrence,6/30/2018,17
Hugh Lawrence,7/1/2018,17
Hugh Lawrence,7/2/2018,17
Hugh Lawrence,7/3/2018,16
Hugh Lawrence,7/4/2018,16
Hugh Lawrence,7/5/2018,16
Hugh Lawrence,7/6/2018,17
Hugh Lawrence,7/7/2018,17
Hugh Lawrence,7/8/2018,17
Hugh Lawrence,7/9/2018,17
Hugh Lawrence,7/10/2018,16
Hugh Lawrence,7/11/2018,16
Hugh Lawrence,7/12/2018,15
Hugh Lawrence,7/13/2018,14
Hugh Lawrence,7/14/2018,14
Hugh Lawrence,7/15/2018,14
Hugh Lawrence,7/16/2018,15
Hugh Lawrence,7/17/2018,13
Hugh Lawrence,7/18/2018,13
Hugh Lawrence,7/19/2018,11
Hugh Lawrence,7/20/2018,11
Hugh Lawrence,7/21/2018,11
Hugh Lawrence,7/22/2018,11
Hugh Lawrence,7/23/2018,11
Hugh Lawrence,7/24/2018,11
Hugh Lawrence,7/25/2018,12
Hugh Lawrence,7/26/2018,12
Hugh Lawrence,7/27/2018,12
Hugh Lawrence,7/28/2018,12
Hugh Lawrence,7/29/2018,12
Hugh Lawrence,7/30/2018,12
Hugh Lawrence,7/31/2018,12
Hugh Lawrence,8/1/2018,12
Hugh Lawrence,8/2/2018,9
Hugh Lawrence,8/3/2018,9
Hugh Lawrence,8/4/2018,9
Hugh Lawrence,8/5/2018,10
Hugh Lawrence,8/6/2018,10
Hugh Lawrence,8/7/2018,9
Hugh Lawrence,8/8/2018,9
Hugh Lawrence,8/9/2018,9
Hugh Lawrence,8/10/2018,9
Hugh Lawrence,8/11/2018,9
Hugh Lawrence,8/12/2018,9
Hugh Lawrence,8/13/2018,9
Hugh Lawrence,8/14/2018,9
Hugh Lawrence,8/15/2018,10
Hugh Lawrence,8/16/2018,9
Hugh Lawrence,8/17/2018,9
Hugh Lawrence,8/18/2018,9
Hugh Lawrence,8/19/2018,9
Hugh Lawrence,8/20/2018,9
Hugh Lawrence,8/21/2018,9
Hugh Lawrence,8/22/2018,10
Hugh Lawrence,8/23/2018,10
Hugh Lawrence,8/24/2018,10
Hugh Lawrence,8/25/2018,10
Hugh Lawrence,8/26/2018,10
Hugh Lawrence,8/27/2018,11
Hugh Lawrence,8/28/2018,11
Hugh Lawrence,8/29/2018,11
Hugh Lawrence,8/30/2018,10
Hugh Lawrence,8/31/2018,10
Hugh Lawrence,9/1/2018,10
Hugh Lawrence,9/2/2018,10
Hugh Lawrence,9/3/2018,10
Hugh Lawrence,9/4/2018,10
Hugh Lawrence,9/5/2018,10
Hugh Lawrence,9/6/2018,10
Hugh Lawrence,9/7/2018,10
Hugh Lawrence,9/8/2018,10
Hugh Lawrence,9/9/2018,10
Hugh Lawrence,9/10/2018,10
Hugh Lawrence,9/11/2018,10
Hugh Lawrence,9/12/2018,10
Hugh Lawrence,9/13/2018,8
Hugh Lawrence,9/14/2018,8
Hugh Lawrence,9/15/2018,8
Hugh Lawrence,9/16/2018,8
Hugh Lawrence,9/17/2018,8
Hugh Lawrence,9/18/2018,8
Hugh Lawrence,9/19/2018,8
Hugh Lawrence,9/20/2018,8
Hugh Lawrence,9/21/2018,8
Hugh Lawrence,9/22/2018,8
Hugh Lawrence,9/23/2018,8
Hugh Lawrence,9/24/2018,8
Hugh Lawrence,9/25/2018,5
Hugh Lawrence,9/26/2018,5
Hugh Lawrence,9/27/2018,5
Hugh Lawrence,9/28/2018,5
Hugh Lawrence,9/29/2018,5
Hugh Lawrence,9/30/2018,5
Hugh Lawrence,10/1/2018,5
Hugh Lawrence,10/2/2018,4
Hugh Lawrence,10/3/2018,4
Hugh Lawrence,10/4/2018,4
Hugh Lawrence,10/5/2018,4
Hugh Lawrence,10/6/2018,4
Hugh Lawrence,10/7/2018,4
Hugh Lawrence,10/8/2018,4
Hugh Lawrence,10/9/2018,4
Hugh Lawrence,10/10/2018,4
Hugh Lawrence,12/7/2018,1
Hugh Lawrence,12/8/2018,1
Hugh Lawrence,12/9/2018,1
Hugh Lawrence,12/10/2018,1
Hugh Lawrence,12/11/2018,1
Hugh Lawrence,12/12/2018,1
Hugh Lawrence,12/13/2018,1
Hugh Lawrence,12/14/2018,1
Hugh Lawrence,12/15/2018,1
Hugh Lawrence,12/16/2018,1
Hugh Lawrence,12/17/2018,1
Hugh Lawrence,12/18/2018,1
Hugh Lawrence,12/19/2018,1
Hugh Lawrence,12/20/2018,1
Hugh Lawrence,12/21/2018,1
Hugh Lawrence,12/22/2018,1
Hugh Lawrence,12/23/2018,1
Hugh Lawrence,12/24/2018,1
Hugh Lawrence,12/25/2018,1
Hugh Lawrence,12/26/2018,1
Hugh Lawrence,12/27/2018,1
Hugh Lawrence,12/28/2018,1
Hugh Lawrence,12/29/2018,1
Hugh Lawrence,12/30/2018,1
Hugh Lawrence,12/31/2018,1
Hugh Lawrence,1/1/2019,1
Hugh Lawrence,1/2/2019,1
Hugh Lawrence,1/3/2019,1
Hugh Lawrence,1/4/2019,2
Hugh Lawrence,1/5/2019,2
Hugh Lawrence,1/6/2019,2
Hugh Lawrence,1/7/2019,2
Hugh Lawrence,1/8/2019,3
Hugh Lawrence,1/9/2019,3
Hugh Lawrence,1/10/2019,4
Hugh Lawrence,1/11/2019,4
Hugh Lawrence,1/12/2019,4
Hugh Lawrence,1/13/2019,4
Hugh Lawrence,1/14/2019,4
Hugh Lawrence,1/15/2019,5
Hugh Lawrence,1/16/2019,5
Hugh Lawrence,1/17/2019,5
Hugh Lawrence,1/18/2019,4
Hugh Lawrence,1/19/2019,4
Hugh Lawrence,1/20/2019,4
Hugh Lawrence,1/21/2019,4
Hugh Lawrence,1/22/2019,4
Hugh Lawrence,1/23/2019,4
Hugh Lawrence,1/24/2019,4
Hugh Lawrence,1/25/2019,4
Hugh Lawrence,1/26/2019,4
Hugh Lawrence,1/27/2019,4
Hugh Lawrence,1/28/2019,5
Hugh Lawrence,1/29/2019,4
Hugh Lawrence,1/30/2019,5
Hugh Lawrence,1/31/2019,5
Hugh Lawrence,2/1/2019,5
Hugh Lawrence,2/2/2019,5
Hugh Lawrence,2/3/2019,5
Hugh Lawrence,2/4/2019,5
Hugh Lawrence,2/5/2019,5
Hugh Lawrence,2/6/2019,5
Hugh Lawrence,2/7/2019,6
Hugh Lawrence,2/8/2019,6
Hugh Lawrence,2/9/2019,6
Hugh Lawrence,2/10/2019,7
Hugh Lawrence,2/11/2019,6
Hugh Lawrence,2/12/2019,6
Hugh Lawrence,2/13/2019,7
Hugh Lawrence,2/14/2019,7
Hugh Lawrence,2/15/2019,7
Hugh Lawrence,2/16/2019,7
Hugh Lawrence,2/17/2019,7
Hugh Lawrence,2/18/2019,8
Hugh Lawrence,2/19/2019,8
Hugh Lawrence,2/20/2019,8
Hugh Lawrence,2/21/2019,7
Hugh Lawrence,2/22/2019,7
